signal_id,roulette_id,lookback_window,trigger,bets_len,overlap_unique,overlap_hits,overlap_ratio,overlap_group_unique,confidence_score,confidence_bucket,status_observed,baseline_outcome,baseline_hit_attempt
3cdbdac3-0c02-47ab-b351-caf6bb655694,pragmatic-romanian-roulette,5,28,14,2,2,0.142857,2,66,60-69,win,win,4
3d051250-a9ad-46c2-a6b1-95f84b817e2f,pragmatic-speed-auto-roulette,5,18,14,3,3,0.214286,3+,86,70+,win,win,1
3d0cb4a7-8fa9-4611-9b5d-9e02586d8b9e,pragmatic-german-roulette,5,14,14,2,3,0.142857,2,84,70+,win,win,1
3d2f7f3b-e7c4-4348-aec4-e2e7a714ad7e,pragmatic-russian-roulette,5,1,14,3,3,0.214286,3+,68,60-69,cancelled,win,1
3d5777f5-f471-4c19-a0cd-6423e218593f,pragmatic-speed-roulette-1,5,23,14,4,4,0.285714,3+,61,60-69,win,win,2
3d760924-e3ad-4341-9847-9c675ce476e3,pragmatic-speed-roulette-2,5,31,14,2,2,0.142857,2,76,70+,win,win,4
3dbf5534-ec51-4568-8446-9e593283bf2b,pragmatic-turkish-mega-roulette,5,17,14,3,3,0.214286,3+,56,<= 59,win,win,3
3e381aff-22fe-4e7e-91d1-87b82007e1a6,pragmatic-immersive-roulette-deluxe,5,22,14,2,2,0.142857,2,78,70+,win,win,1
3e701baf-8082-4cec-b349-2c8aa09d8f08,pragmatic-auto-roulette,5,20,14,3,3,0.214286,3+,62,60-69,lost,loss,
3e8bc34f-0dc3-4940-a11e-de8a706ec2a9,pragmatic-speed-roulette-1,5,4,14,2,3,0.142857,2,80,70+,win,win,3
3ed133ad-1ffe-4867-a2ce-551f78e335d8,pragmatic-speed-roulette-2,5,24,14,3,3,0.214286,3+,67,60-69,win,win,3
3ed3018e-2929-49e5-a477-444f1b47722a,pragmatic-vip-roulette,5,20,14,3,3,0.214286,3+,70,70+,cancelled,win,1
3f1fc964-79c5-494f-b391-ceb1abc77eb8,pragmatic-german-roulette,5,35,14,4,4,0.285714,3+,74,70+,cancelled,win,1
3f4607ff-514f-480c-b7cc-620fbe52f5d5,pragmatic-mega-roulette,5,13,14,2,3,0.142857,2,68,60-69,win,win,2
3f691a21-e982-4ecc-bff1-dfaa15eccf55,pragmatic-mega-roulette,5,10,14,2,2,0.142857,2,72,70+,win,win,1
3fa6e4c6-d030-489e-8367-abd7f70df751,pragmatic-roulette-italian,5,22,14,1,1,0.071429,1,68,60-69,win,win,2
3fb9d2c6-461e-4185-85fa-d6ffb25be039,pragmatic-russian-roulette,5,27,14,2,2,0.142857,2,70,70+,cancelled,win,1
3fbf3052-bddc-4ecf-be6c-3b96182fb5e0,pragmatic-roulette-italia-tricolore,5,19,14,4,4,0.285714,3+,90,70+,cancelled,win,1
4017ecc2-b35c-48cb-b2f9-f0fe3c515ce3,pragmatic-vip-auto-roulette,5,25,14,2,3,0.142857,2,69,60-69,lost,loss,
403e7142-dba7-42f4-850d-ec6d3963fd20,pragmatic-mega-roulette-brazilian,5,24,14,1,1,0.071429,1,60,60-69,win,win,1
40656990-199f-4112-ade0-91f764ffc6e0,pragmatic-auto-mega-roulette,5,3,14,2,2,0.142857,2,76,70+,cancelled,win,1
40835341-93ca-4f84-8029-39cd60cd94d6,pragmatic-brazilian-roulette,5,26,14,1,1,0.071429,1,83,70+,cancelled,win,1
4088059b-0fc9-4b01-9f47-347258417665,pragmatic-roulete-3,5,24,14,3,3,0.214286,3+,81,70+,cancelled,win,1
4114103a-4d08-401c-8c21-dc6b3348211d,pragmatic-roulette-italian,5,0,14,3,3,0.214286,3+,76,70+,win,win,2
415d1ab7-6fac-4f0d-b606-7a6aeb1ceaf8,pragmatic-auto-roulette,5,1,14,3,3,0.214286,3+,68,60-69,win,win,2
416f99e8-dd98-4690-a3ae-685a852f596d,pragmatic-vip-auto-roulette,5,20,14,3,3,0.214286,3+,88,70+,win,win,3
417a221b-9853-4bc6-a53e-ecbccab1db57,pragmatic-auto-mega-roulette,5,33,14,0,0,0.0,0,76,70+,win,win,3
419ee8dc-8c4c-4e98-855c-bee6489dc0af,pragmatic-brazilian-roulette,5,14,14,2,2,0.142857,2,68,60-69,win,win,4
41ac2f7c-d711-4bb6-b1c7-74316c842bb5,pragmatic-romanian-roulette,5,22,14,2,2,0.142857,2,84,70+,cancelled,win,1
41be2bbd-a4b8-4622-a639-1cf074630c22,pragmatic-turkish-roulette,5,25,14,2,2,0.142857,2,73,70+,cancelled,win,1
41d1af07-3f11-4431-9363-281c35f415f9,pragmatic-roulete-3,5,17,14,2,2,0.142857,2,87,70+,lost,loss,
41e35a69-5744-49c2-8bca-2858c9fe4e1a,pragmatic-mega-roulette-brazilian,5,10,14,0,0,0.0,0,61,60-69,win,win,3
42183324-ceb1-44e9-8496-35f4a2632790,pragmatic-turkish-roulette,5,4,14,2,2,0.142857,2,66,60-69,cancelled,win,1
42436a1d-1b0a-483e-b560-7389eff06cdd,pragmatic-roulette-1,5,13,14,1,1,0.071429,1,56,<= 59,win,win,1
426d744c-bcbf-466c-bc7f-d74dfe58a64f,pragmatic-speed-auto-roulette,5,29,14,3,3,0.214286,3+,67,60-69,cancelled,win,1
4275bb53-c3ca-4d17-a9a0-0045bd2173a7,pragmatic-roulette-2,5,1,14,3,3,0.214286,3+,74,70+,cancelled,win,1
428abe42-959f-4eb4-9ec8-e1e3cc44dfd2,pragmatic-speed-roulette-2,5,18,14,4,4,0.285714,3+,77,70+,win,win,3
4291dd00-4017-4490-b08f-713152c13c89,pragmatic-speed-auto-roulette,5,19,14,1,1,0.071429,1,56,<= 59,cancelled,win,1
42ad22c3-ba62-47a2-9f64-375e1177b1b4,pragmatic-roulette-1,5,25,14,1,1,0.071429,1,69,60-69,lost,loss,
42c68da6-e634-4747-8911-cc705302b91d,pragmatic-roulete-3,5,18,14,2,2,0.142857,2,76,70+,win,win,3
42d08641-0707-44dc-a57d-d0e1b4fb08cf,pragmatic-roulette-macao,5,1,14,1,1,0.071429,1,76,70+,win,win,2
4348de49-8079-476b-a195-33bceb0ceb78,pragmatic-roulete-3,5,5,14,3,3,0.214286,3+,69,60-69,win,loss,
436ac91e-f77f-42c5-a0f9-777e4277dd9a,pragmatic-german-roulette,5,1,14,0,0,0.0,0,77,70+,win,win,2
43a27e94-48e0-4c91-9698-ae8c89f95331,pragmatic-korean-roulette,5,15,14,4,4,0.285714,3+,58,<= 59,cancelled,win,1
43a448f2-56f8-4bfd-94c3-1ea6fe84ec6c,pragmatic-romanian-roulette,5,21,14,3,3,0.214286,3+,76,70+,win,win,1
43c14330-ad13-4c1e-8255-ea317364dcd0,pragmatic-speed-roulette-2,5,4,14,3,4,0.214286,3+,65,60-69,cancelled,win,1
441c6491-bc0a-4513-81dc-1c08b31b5020,pragmatic-auto-roulette,5,32,14,1,1,0.071429,1,75,70+,win,win,4
443138c1-2376-4487-84f3-3f450237455b,pragmatic-vip-auto-roulette,5,17,14,2,3,0.142857,2,74,70+,lost,loss,
44cbc777-ba34-4acf-b96a-3fe416d7879f,pragmatic-german-roulette,5,20,14,1,1,0.071429,1,74,70+,win,win,4
45002ce3-eea5-4117-b313-4a3f9b9830c0,pragmatic-speed-auto-roulette,5,14,14,3,3,0.214286,3+,63,60-69,win,win,3
4525b50c-e711-4a07-8b1b-48b553e250a5,pragmatic-turkish-mega-roulette,5,32,14,1,1,0.071429,1,85,70+,win,win,2
45390a74-4e93-4505-8b2f-840e18b076f0,pragmatic-speed-roulette-2,5,9,14,4,4,0.285714,3+,74,70+,win,win,1
454515f1-5e3c-470e-9a3e-9b2505ac21dc,pragmatic-korean-roulette,5,14,14,2,2,0.142857,2,70,70+,win,win,2
456b6a5e-a2e4-435a-8462-bd775dba78e8,pragmatic-speed-auto-roulette,5,13,14,4,4,0.285714,3+,64,60-69,cancelled,win,1
456cceac-5e46-4371-a9be-8d1bb9888752,pragmatic-speed-roulette-1,5,32,14,2,2,0.142857,2,84,70+,win,win,2
458a0c25-adf8-4860-9091-df2530d4e8f6,pragmatic-auto-roulette,5,7,14,1,1,0.071429,1,56,<= 59,lost,loss,
459bbf13-1bde-478a-9147-6cd9aa0a84be,pragmatic-roulette-italia-tricolore,5,2,14,4,4,0.285714,3+,78,70+,win,win,3
45d28b75-1f43-42e3-b4d6-a554c2a2d606,pragmatic-roulette-2,5,20,14,3,3,0.214286,3+,83,70+,win,loss,
45eb660b-d898-4a66-92db-c7a7413fbbf8,pragmatic-turkish-roulette,5,20,14,0,0,0.0,0,76,70+,lost,loss,
45f2ebf7-11fc-4d1c-ac01-b1d5ce9f77e4,pragmatic-immersive-roulette-deluxe,5,17,14,4,4,0.285714,3+,78,70+,lost,loss,
4612e02f-f0eb-4ead-93ee-c3f365d90f78,pragmatic-romanian-roulette,5,2,14,3,3,0.214286,3+,56,<= 59,win,win,4
46aaf467-9979-482e-a479-03adee6d4622,pragmatic-russian-roulette,5,13,14,2,2,0.142857,2,75,70+,win,win,2
46bcad13-681f-44d1-9595-75580533c3db,pragmatic-turkish-mega-roulette,5,13,14,1,1,0.071429,1,74,70+,lost,loss,
46cb5495-2594-45b0-a7c0-ad28d61a8ee8,pragmatic-vip-auto-roulette,5,4,14,2,2,0.142857,2,75,70+,cancelled,win,1
46d79a56-fe3b-436d-bb3a-7caa50b2d1e4,pragmatic-german-roulette,5,17,14,2,2,0.142857,2,60,60-69,win,win,3
46f1b4ce-48de-43ad-8d51-5804b576f42a,pragmatic-mega-roulette-brazilian,5,36,14,1,1,0.071429,1,82,70+,win,win,4
471630d7-bf6d-42d4-b7ac-31a8c7fbc11e,pragmatic-immersive-roulette-deluxe,5,12,14,2,2,0.142857,2,62,60-69,win,win,2
472f0473-6c70-45df-8923-ab43502e1969,pragmatic-russian-roulette,5,8,14,1,1,0.071429,1,82,70+,win,win,3
4732c121-ff8b-4d54-a589-fdcda1bf37ea,pragmatic-roulette-1,5,27,14,2,2,0.142857,2,59,<= 59,win,win,1
476eb845-329d-4fcf-989d-ec64516f2b85,pragmatic-vip-auto-roulette,5,25,14,2,2,0.142857,2,70,70+,win,win,1
47865f9c-e865-4693-bfff-067a4b812b7b,pragmatic-speed-roulette-2,5,22,14,2,2,0.142857,2,78,70+,win,win,1
47ff0c49-d4c2-43b4-a84f-27538eeaa1fe,pragmatic-mega-roulette-brazilian,5,23,14,1,1,0.071429,1,75,70+,win,win,2
4803fb50-6a66-464b-92e6-875bfe12f802,pragmatic-speed-roulette-1,5,20,14,0,0,0.0,0,67,60-69,win,win,1
480871c7-9d52-4a84-a07d-5e77fd26be8c,pragmatic-speed-roulette-1,5,27,14,1,1,0.071429,1,74,70+,win,win,1
480fce73-e00b-41b2-b0b4-70cd4fa23fcf,pragmatic-immersive-roulette-deluxe,5,9,14,0,0,0.0,0,74,70+,win,win,2
48325088-7e56-4c17-b83f-41d367458478,pragmatic-romanian-roulette,5,2,14,1,1,0.071429,1,56,<= 59,win,win,1
4832ba03-e50f-472e-8566-e543a5e4d45b,pragmatic-mega-roulette-brazilian,5,4,14,3,3,0.214286,3+,86,70+,win,win,3
487e1bbc-31ab-4ba6-89d8-877c67b45494,pragmatic-immersive-roulette-deluxe,5,10,14,2,2,0.142857,2,84,70+,win,win,2
489219a7-0055-4449-b7df-be4f90551a2b,pragmatic-mega-roulette,5,1,14,2,2,0.142857,2,76,70+,win,win,4
489f5052-3ca0-48d1-8da8-55d68eddd751,pragmatic-russian-roulette,5,5,14,0,0,0.0,0,64,60-69,win,win,1
48f1a730-22e3-411e-81ab-a625c13af969,pragmatic-immersive-roulette-deluxe,5,17,14,3,3,0.214286,3+,76,70+,win,win,2
490bb744-ea2f-419a-965c-0110f02c6eee,pragmatic-auto-roulette,5,35,14,1,1,0.071429,1,61,60-69,win,win,1
49a85269-f195-4421-8599-edf3a46a805e,pragmatic-roulette-2,5,10,14,2,3,0.142857,2,84,70+,win,win,2
49b38f4b-039c-45ae-8f19-4caa3eedad04,pragmatic-speed-auto-roulette,5,17,14,2,2,0.142857,2,72,70+,win,win,2
49e5c854-deef-46f1-a4a3-1e344abc1817,pragmatic-roulete-3,5,20,14,4,4,0.285714,3+,58,<= 59,win,win,2
49eff278-3774-45dc-8d62-2de6df93bf63,pragmatic-immersive-roulette-deluxe,5,4,14,3,3,0.214286,3+,70,70+,cancelled,win,1
4a02c60c-42f2-44ce-8395-6e3d41818c39,pragmatic-german-roulette,5,10,14,2,2,0.142857,2,75,70+,cancelled,win,1
4a06cc99-cc0e-4fef-bef2-9315f08dc95e,pragmatic-mega-roulette,5,34,14,2,2,0.142857,2,84,70+,win,win,1
4a175e83-cc6e-4a49-ac2d-4c62d3620a8b,pragmatic-vip-auto-roulette,5,31,14,1,1,0.071429,1,58,<= 59,win,win,3
4a736f1f-cea0-4dff-96e9-fd3090cba21f,pragmatic-turkish-roulette,5,19,14,2,2,0.142857,2,76,70+,win,win,3
4a866b24-ce3f-4604-aed4-ab950dd8d355,pragmatic-turkish-roulette,5,23,14,1,2,0.071429,1,56,<= 59,win,win,4
4af0e6e2-156a-47c5-9548-7f9f83ddc94f,pragmatic-roulette-1,5,15,14,2,3,0.142857,2,52,<= 59,lost,loss,
4b04d4b2-ed3d-4647-a2f9-b75b514f22f2,pragmatic-roulette-italia-tricolore,5,26,14,4,4,0.285714,3+,74,70+,win,win,2
4b0dad9a-fb8f-48ce-9b6b-b140456363b8,pragmatic-vip-auto-roulette,5,9,14,2,2,0.142857,2,78,70+,win,win,2
4b28d54d-ea55-4fda-a130-9353f67a30de,pragmatic-speed-roulette-2,5,22,14,3,4,0.214286,3+,64,60-69,win,win,3
4b6bcf37-0e77-4c50-b42e-02594a24fb6e,pragmatic-roulette-italian,5,5,14,1,1,0.071429,1,60,60-69,win,win,2
4baa005d-7e46-4595-a5c5-fec0aad5b007,pragmatic-immersive-roulette-deluxe,5,12,14,1,1,0.071429,1,61,60-69,win,win,4
4be2f263-0c08-4b92-a955-6b080a7267da,pragmatic-korean-roulette,5,5,14,2,2,0.142857,2,46,<= 59,win,win,2
4beac988-b90e-4d75-a933-9df266698988,pragmatic-russian-roulette,5,14,14,2,2,0.142857,2,68,60-69,lost,loss,
4c057773-1505-4fd6-a1ce-55eecbb74cd1,pragmatic-korean-roulette,5,19,14,3,3,0.214286,3+,62,60-69,win,win,2
4c10c55a-0ff8-42f9-af79-f7b8855b052b,pragmatic-roulette-italian,5,32,14,3,3,0.214286,3+,55,<= 59,cancelled,win,1
4c17b7f3-b246-4538-91ef-87e4dfdd55d3,pragmatic-speed-auto-roulette,5,7,14,3,3,0.214286,3+,62,60-69,win,win,2
4c48d319-8bad-46eb-b737-0d5a99f80049,pragmatic-roulette-2,5,9,14,2,2,0.142857,2,66,60-69,win,win,1
4cad5fff-26ea-4e6e-bb9c-d0f3f8e6eb1b,pragmatic-roulette-1,5,23,14,1,1,0.071429,1,68,60-69,lost,loss,
4cd34178-15b9-4a38-a506-8c31df143733,pragmatic-immersive-roulette-deluxe,5,1,14,2,2,0.142857,2,68,60-69,win,win,1
4d4e10bf-998a-432b-9f44-b54064061deb,pragmatic-vip-roulette,5,30,14,4,4,0.285714,3+,60,60-69,win,win,4
4d6f6e72-0015-46bf-bbfd-f8cad4e3a109,pragmatic-roulette-2,5,25,14,2,2,0.142857,2,58,<= 59,win,win,4
4d82dadf-f193-4f39-996f-6981396ad7db,pragmatic-brazilian-roulette,5,8,14,2,2,0.142857,2,86,70+,win,win,1
4d85865f-17c4-4997-83ab-ecf40b2b91a9,pragmatic-speed-auto-roulette,5,12,14,2,2,0.142857,2,60,60-69,win,win,1
4d96929d-7200-4ef7-87a0-d89c133b153d,pragmatic-auto-mega-roulette,5,13,14,1,1,0.071429,1,62,60-69,win,win,1
4dd4a15c-b73e-4eee-891d-a31d911b65fd,pragmatic-roulette-italian,5,15,14,1,1,0.071429,1,68,60-69,win,win,2
4dd89b5c-3a55-4f5f-949e-410504e94031,pragmatic-german-roulette,5,36,14,3,3,0.214286,3+,92,70+,win,win,3
4dfa87dc-63d0-4724-8a3d-c45f2f566a11,pragmatic-mega-roulette,5,19,14,3,3,0.214286,3+,65,60-69,cancelled,win,1
4e511b62-412b-4c99-bf68-147c99ddb286,pragmatic-roulette-italian,5,15,14,2,2,0.142857,2,74,70+,win,win,1
4eda48e3-c147-43ce-bbce-260b24e245d4,pragmatic-vip-roulette,5,2,14,2,2,0.142857,2,67,60-69,win,win,3
4f377fdf-47a7-4f5e-be1a-6864b683563d,pragmatic-brazilian-roulette,5,20,14,3,3,0.214286,3+,76,70+,win,win,1
4f522bc4-3636-4482-8c5c-13aa773ee61f,pragmatic-auto-roulette,5,7,14,2,2,0.142857,2,68,60-69,win,win,1
4f7b561a-46a7-4d9d-a2d6-52dea61ce1f5,pragmatic-speed-auto-roulette,5,29,14,5,5,0.357143,3+,60,60-69,win,win,2
4fa55421-d0d5-4b9c-a247-6deba6feaa96,pragmatic-roulette-italia-tricolore,5,0,14,4,4,0.285714,3+,74,70+,win,win,3
4ff72b9c-ced6-418e-bc95-188351c335d8,pragmatic-speed-roulette-2,5,16,14,3,4,0.214286,3+,82,70+,cancelled,win,1
505252c1-bb55-4963-a827-a5147a8280d2,pragmatic-vip-roulette,5,17,14,3,3,0.214286,3+,81,70+,win,win,1
505bb18e-a68d-484c-a964-cb4344bae7b5,pragmatic-roulette-1,5,5,14,4,4,0.285714,3+,84,70+,win,win,3
509a3a77-a1cd-45cf-9ba9-6656fb77069d,pragmatic-speed-auto-roulette,5,20,14,1,1,0.071429,1,76,70+,win,win,2
50e7a352-83ba-4cda-8abf-ad0088f36cf2,pragmatic-roulette-macao,5,26,14,3,3,0.214286,3+,62,60-69,lost,loss,
51089fa6-f8dd-4cdb-8ba2-cdd4a853cfe2,pragmatic-auto-roulette,5,35,14,3,3,0.214286,3+,75,70+,cancelled,win,1
5194a943-6e21-41f2-bb8b-f75d132f936d,pragmatic-roulette-macao,5,13,14,1,1,0.071429,1,67,60-69,win,win,1
519f8371-8540-4154-b0f7-8dd799539300,pragmatic-roulete-3,5,10,14,1,1,0.071429,1,76,70+,lost,loss,
51bd4db9-8c3f-41c2-abeb-03e3c67d2160,pragmatic-roulette-1,5,0,14,3,4,0.214286,3+,68,60-69,win,win,2
51d6c386-ab1d-46aa-9630-763aceff7d66,pragmatic-roulette-italian,5,20,14,3,3,0.214286,3+,68,60-69,win,win,3
51ebc01a-36d5-4d2b-8c55-3c5ea3d2a1b7,pragmatic-speed-auto-roulette,5,25,14,2,2,0.142857,2,82,70+,cancelled,win,1
52012260-372c-4c7f-8ed6-3dacd0fa6609,pragmatic-auto-mega-roulette,5,1,14,4,4,0.285714,3+,70,70+,cancelled,win,1
52093e7f-bfc4-4448-861d-4e35fe3058a3,pragmatic-speed-auto-roulette,5,10,14,2,2,0.142857,2,84,70+,lost,loss,
52319756-4bc4-4b22-946d-074900f3386c,pragmatic-german-roulette,5,28,14,1,2,0.071429,1,74,70+,cancelled,win,1
526c5a2c-cea3-4124-b4f0-bf20f51b4983,pragmatic-speed-roulette-2,5,8,14,3,3,0.214286,3+,67,60-69,win,win,3
52839ac2-00e7-4f58-a6e1-afc7a5691a60,pragmatic-turkish-mega-roulette,5,18,14,3,3,0.214286,3+,72,70+,win,win,1
52ca7722-166d-4e79-932b-3d729a4c8ddd,pragmatic-roulette-2,5,22,14,1,1,0.071429,1,76,70+,win,win,1
52e67fb8-688b-4352-8e4a-5a0bb4d86b3d,pragmatic-mega-roulette-brazilian,5,17,14,2,2,0.142857,2,82,70+,win,win,2
53043308-f796-4b97-be51-77a3a7af899f,pragmatic-korean-roulette,5,19,14,3,3,0.214286,3+,66,60-69,win,win,2
530e54e7-4177-4776-b78d-224f05ce3bf5,pragmatic-romanian-roulette,5,17,14,2,2,0.142857,2,76,70+,win,win,3
53180d0d-ba74-4213-8d50-a5bf7d8a830a,pragmatic-speed-roulette-2,5,19,14,2,2,0.142857,2,62,60-69,win,win,3
53341625-62ba-4a84-9beb-faa54ac782d1,pragmatic-vip-auto-roulette,5,8,14,2,2,0.142857,2,87,70+,win,win,3
5346ebdb-6cef-43f0-aa7d-f7d69119d02a,pragmatic-speed-auto-roulette,5,16,14,3,3,0.214286,3+,89,70+,win,win,2
534dd626-a781-4463-8e94-eb72ac1a972e,pragmatic-turkish-mega-roulette,5,16,14,3,3,0.214286,3+,84,70+,lost,loss,
53d0234e-495f-422a-867b-d79803d70723,pragmatic-speed-roulette-2,5,31,14,1,1,0.071429,1,74,70+,lost,loss,
53dca1fc-8d9b-4b16-831f-401af922e8d6,pragmatic-vip-roulette,5,21,14,2,2,0.142857,2,64,60-69,win,win,2
53ee3bd1-34f2-4167-99f2-1dbe44443a95,pragmatic-vip-roulette,5,31,14,4,4,0.285714,3+,83,70+,cancelled,win,1
5402a843-e9ec-4936-96d6-71a9f9988f93,pragmatic-roulette-macao,5,27,14,2,2,0.142857,2,74,70+,cancelled,win,1
5403fbf8-6b02-435e-b6b7-4efb8ed784b5,pragmatic-speed-roulette-1,5,19,14,2,2,0.142857,2,70,70+,win,win,1
5413f232-5377-48d0-b361-b3077c595e35,pragmatic-russian-roulette,5,28,14,2,2,0.142857,2,85,70+,lost,loss,
5415c191-8dca-4e58-a4bd-376d8cb45483,pragmatic-korean-roulette,5,4,14,1,1,0.071429,1,58,<= 59,win,win,2
54504059-8fd4-43f2-90fe-1625c4900dc8,pragmatic-roulete-3,5,27,14,3,3,0.214286,3+,68,60-69,win,win,2
54753e41-89b6-415f-9d56-c3ccf108d4a2,pragmatic-roulette-macao,5,33,14,3,3,0.214286,3+,72,70+,win,win,1
549a27b5-3c07-4c51-97d8-9f389901e341,pragmatic-turkish-mega-roulette,5,28,14,3,4,0.214286,3+,60,60-69,win,win,2
54e706f5-b475-4ae2-8163-cbeadd4ece14,pragmatic-turkish-mega-roulette,5,16,14,0,0,0.0,0,76,70+,win,win,1
54e72680-4915-457c-b8be-ded2278f1961,pragmatic-roulette-1,5,2,14,2,2,0.142857,2,86,70+,win,win,4
54f13082-bb5b-4d75-951b-88c37156f8cb,pragmatic-roulette-italian,5,29,14,2,2,0.142857,2,68,60-69,win,win,2
554e3605-126b-4802-b5dc-a786fb75d368,pragmatic-german-roulette,5,33,14,1,1,0.071429,1,80,70+,win,win,1
555e6866-6eae-4527-bf3e-4ce4f64f1c80,pragmatic-speed-roulette-2,5,16,14,3,4,0.214286,3+,86,70+,cancelled,win,1
559b92be-b0ca-431b-a841-9364cd7e5c0e,pragmatic-german-roulette,5,19,14,0,0,0.0,0,66,60-69,win,win,3
56059922-54f5-4ac6-8286-8c1d0ed9e129,pragmatic-roulette-2,5,35,14,1,1,0.071429,1,72,70+,win,win,4
560676b7-494f-4296-9737-a7807789ca41,pragmatic-speed-roulette-1,5,6,14,3,3,0.214286,3+,70,70+,win,win,4
561910a4-5788-4529-a72d-340aa2fecf18,pragmatic-vip-roulette,5,4,14,3,3,0.214286,3+,82,70+,win,win,4
5634180c-a732-482d-8316-afd51e8de4f7,pragmatic-turkish-roulette,5,25,14,0,0,0.0,0,72,70+,win,win,1
563ae882-a75a-4fba-ab10-45e41575a5c9,pragmatic-brazilian-roulette,5,5,14,1,1,0.071429,1,82,70+,win,win,2
567616df-4599-4d46-b413-97ec2bcbf337,pragmatic-turkish-roulette,5,22,14,0,0,0.0,0,76,70+,win,win,2
56b75105-ea08-4eb9-b830-7a469f046bce,pragmatic-russian-roulette,5,26,14,2,2,0.142857,2,84,70+,win,win,1
56ccb3c3-7ad1-4090-9ed4-796ab8719610,pragmatic-roulette-1,5,13,14,3,3,0.214286,3+,67,60-69,win,win,3
56d6cc2f-87a1-4826-8cc7-8b045fd5776f,pragmatic-speed-auto-roulette,5,2,14,2,2,0.142857,2,83,70+,cancelled,win,1
571aa1f0-5991-467a-8d20-4b6d7b074229,pragmatic-vip-roulette,5,9,14,3,3,0.214286,3+,68,60-69,cancelled,win,1
5720609f-f3b5-4dc4-8c3d-c7197f45f36e,pragmatic-turkish-roulette,5,3,14,1,1,0.071429,1,72,70+,win,win,1
5736bd6c-0884-434a-a2b4-ae4ed0de7ecb,pragmatic-brazilian-roulette,5,12,14,3,3,0.214286,3+,88,70+,win,win,2
5749bd13-7d07-472d-8922-dda169bd494d,pragmatic-roulette-1,5,3,14,4,4,0.285714,3+,78,70+,win,win,4
575cc017-b27b-4990-8b96-9d1187718a7a,pragmatic-romanian-roulette,5,5,14,2,2,0.142857,2,91,70+,win,win,2
5770f44a-69a7-469c-af79-ec8bd39b9c60,pragmatic-romanian-roulette,5,35,14,1,2,0.071429,1,72,70+,lost,loss,
582432fe-c02c-46a2-8300-6bfb657199c7,pragmatic-romanian-roulette,5,25,14,2,2,0.142857,2,78,70+,win,win,4
58248dbf-b279-44f6-9e4e-c2c2f9f15239,pragmatic-mega-roulette-brazilian,5,18,14,1,1,0.071429,1,62,60-69,win,win,3
592fd8d1-4439-4b5a-a08d-773177607171,pragmatic-roulette-macao,5,0,14,2,2,0.142857,2,54,<= 59,cancelled,win,1
597a561e-bb85-46c4-8a39-3a626d973d2f,pragmatic-vip-auto-roulette,5,17,14,2,2,0.142857,2,76,70+,win,win,3
59c37f20-e87f-425d-88c0-9ad37ec2709a,pragmatic-speed-auto-roulette,5,10,14,1,1,0.071429,1,68,60-69,cancelled,win,1
59cd480a-72b0-4cfa-8b18-4e76aad95da0,pragmatic-speed-roulette-2,5,16,14,2,2,0.142857,2,84,70+,win,win,4
59e3f9d0-89b1-4252-bbd8-11aff5fb6dbc,pragmatic-speed-auto-roulette,5,29,14,2,2,0.142857,2,62,60-69,win,win,1
59e5542a-d206-4c9e-9811-d318230b27a9,pragmatic-speed-roulette-1,5,27,14,3,3,0.214286,3+,54,<= 59,win,win,2
59e6560d-7d8f-4fb3-98e1-987f6f4d7d94,pragmatic-roulette-1,5,7,14,3,3,0.214286,3+,73,70+,cancelled,win,1
5a155cff-f229-4ac2-9223-6b3cf2793cce,pragmatic-auto-mega-roulette,5,8,14,4,4,0.285714,3+,74,70+,win,win,1
5a2583f6-2633-455f-8ef1-32f0e62c7156,pragmatic-roulette-2,5,9,14,2,2,0.142857,2,66,60-69,cancelled,win,1
5a5337a8-1d12-481d-a593-81f1b464b38f,pragmatic-vip-auto-roulette,5,19,14,5,5,0.357143,3+,62,60-69,cancelled,win,1
5a54c73c-ad52-465f-99c3-29b0c90d76ae,pragmatic-speed-roulette-2,5,6,14,2,2,0.142857,2,68,60-69,win,win,1
5a5750f7-1996-460d-8048-8e61a4d83bfb,pragmatic-mega-roulette-brazilian,5,5,14,1,1,0.071429,1,64,60-69,win,win,1
5a6dd736-9697-4e8d-814a-901cfb734492,pragmatic-speed-roulette-2,5,29,14,1,2,0.071429,1,68,60-69,lost,loss,
5acaa35d-890f-4012-b56b-9803b6214bd8,pragmatic-roulette-italia-tricolore,5,2,14,3,3,0.214286,3+,76,70+,win,win,1
5aedd068-5267-4924-9aaa-61b6068a21df,pragmatic-mega-roulette,5,9,14,2,2,0.142857,2,66,60-69,lost,loss,
5b1f5f9a-20ae-47b3-9be7-84bb2f348c7b,pragmatic-romanian-roulette,5,15,14,2,2,0.142857,2,83,70+,win,win,1
5b3f7e43-7576-419a-82af-5206975e2985,pragmatic-auto-mega-roulette,5,4,14,2,2,0.142857,2,68,60-69,win,loss,
5bad5f24-0491-4dea-a57f-b72ac8ee4a5e,pragmatic-speed-roulette-2,5,18,14,2,4,0.142857,2,84,70+,win,win,2
5c25063f-6a3e-403d-93b0-c6c7bcec9fc8,pragmatic-russian-roulette,5,10,14,4,4,0.285714,3+,74,70+,win,win,4
5c72142a-ada8-45c7-99e3-aaa10c8eaae6,pragmatic-roulette-1,5,23,14,2,2,0.142857,2,68,60-69,cancelled,win,1
